Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"8 Einheiten á 60 Minuten warten auf dich.  Die Kosten des Kurses betragen 100€ und werden von deiner Krankenkasse bis zu 100% bezuschusst.  Informiere dich doch ruhig vorab bei deiner Krankenkasse wie hoch deren Bezuschussung für diesen Kurs ausfällt, damit du deine eigenen anfallenden Kosten direkt kalkulieren kannst. Natürlich kannst du diesen Kurs aber auch ganz unabhängig von deiner Krankenkasse buchen. Benötigte Kleidung: Achte auf bequeme, bewegliche Sportkleidung. Eine Jacke oder Decke empfiehlt sich für die Schlussentspannung dabei zu haben.  Bitte bringe zu deinem Training immer etwas zu Trinken mit und achte darauf weder mit leerem, noch mit vollem Magen zu trainieren. Im Notfall kann ein Müsliriegel oder eine Banane schon Wunder wirken ;) Sei dabei und melde dich direkt an. Es ist eine Investition in dich und deine Gesundheit. 🫶🏼l",PoleathletiX,17:15 - 18:15,Dehnung/Flexibilität,"Beginnt am Donnerstag, 21. März 2024",https://www.eversports.de/e/workshop/Q4B35ej,"Industriestr 10, 22927 Celle"
,"Diamonds are girls best friend In diesem Workshop werden Burlesque typische Elemente wie der Shimmy in eine verspielte und ausdrucksvolle Pole Choreo integriert. Du brauchst für diesen Workshop kurze Hosen und ein Hemd. Die Choreografie kann mit, aber auch ohne Heels getanzt werden. Dieser Workshop kostet für Mitglieder einen Aufpreis von 6€.",Pole and Move Heidelberg,Einzelticket,Poledance,"Freitag, 9. Februar 2024",https://www.eversports.de/e/workshop/VYi81mK,19:00 - 20:10
,"In diesem Workshop wirst du großartige Moves und Kombinationen verschiedener Bodenelemente erlernen. Nick wird dir außerdem Figuren zeigen, welche sich perfekt dafür eignen eine Choreo am Boden zu beenden. Außerdem wird er dir seine Tricks verraten, um deinen Handstand zu verbessern. In diesem Workshop teilen sich 2 Teilnehmer je eine Stange. An diesem Workshop kannst du schon ab dem Beginner Level teilnehmen.",Pole and Move Heidelberg,"Ticket für Sa. 24.02.2024, 12:00 - 13:30",Polesport,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/101RSFR,12:00 - 13:30
,"In diesem Workshop dreht sich alles um den Handstand. Du wolltest schon immer einen Handstand lernen oder deinen Handstand verbessern? Dann kommt dieser Workshop wie gerufen für dich! Nick wird dir seine besten Tipps und Tricks verraten, wie dein Handstand stabiler denn je wird. Für diesen Workshop brauchst du keinerlei Vorerfahrung im Poledance. Es wird nicht an der Pole trainiert.",Pole and Move Heidelberg,"Ticket für Sa. 24.02.2024, 14:00 - 15:30",Polesport,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/AnumKko,14:00 - 15:30
,"In diesem Workshop präsentiert dir Nick seine „Alltime Favourites“. Er wird dir die verschiedenen Figuren und Kombinationen beibringen und dir seine Tipps verraten, wie die Figuren noch besser aussehen. Also lass dir nicht die Chance entgehen, die Klassiker dieses einzigartigen Künstlers zu lernen und seine Geheimtricks zu erfahren. In diesem Workshop teilen sich 2 Teilnehmer je eine Stange. Für diesen Workshop solltest du bereits Vorerfahrung haben und mindestens im Intermediate Level trainieren.",Pole and Move Heidelberg,"Ticket für Sa. 24.02.2024, 16:45 - 18:15",Polesport,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/aqDwRxt,16:45 - 18:15
,"Achtung!!! In diesem Workshop wird es heiß! BendyGio wird dir eine sexy Choreographie beibringen, dir Floorwork und tolle Figuren an der Pole kombiniert. Der Fokus liegt in diesem Workshop außerdem darauf, die eigenen Gefühle anhand von sinnlichen Bewegungen auszudrücken und mit der innerlichen Stärke zu verbinden. BendyGio wird dir zudem einige coole akrobatische Bewegungen beibringen, die im Flow integriert sind. Die Tricks wird sie dir Stück für Stück erklären, sodass du die richtige Technik lernst. Dieser Workshop ist für alle Level geeignet.",Pole and Move Heidelberg,"Ticket für Fr. 22.03.2024, 17:00 - 18:30",Poledance,"Freitag, 22. März 2024",https://www.eversports.de/e/workshop/xpUUbAx,17:00 - 18:30
,"Du wolltest schon immer mal coole flexy Tricks an der Pole machen, fühlst dich aber nicht flexibel genug? Dann ist dies der perfekte Workshop für dich! In diesem Workshop wird dir BendyGio die tollsten Shapes und kleine Combos an der Spinning Pole beibringen. Der Hauptfokus liegt darauf, sich auf die Bewegungen zu konzentrieren, die scheinbar viel Flexibilität erfordern, aber eigentlich gar nicht so schwer auszuführen sind. BendyGio verrät die außerdem ihre besten Tipps und Tricks, damit du so flexibel wie möglich aussiehst.  Die verschiedenen Shapes und Combos werden in diesem Workshop Schritt für Schritt unterrichtet, sodass am Ende alle den Dreh raus haben. Für diesen Workshop solltest du sicher im Invert und Leghang sein.",Pole and Move Heidelberg,"Ticket für Fr. 22.03.2024, 18:45 - 20:15",Poledance,"Freitag, 22. März 2024",https://www.eversports.de/e/workshop/yXAMy8l,18:45 - 20:15
,"In diesem Workshop wird dir Polestar Dan Rosen eine seiner charakteristischen Exotik Pole Choreo’s zeigen und beibringen. Außerdem wird er dir seine Geheimtipps verraten, wie deine Choreo noch dynamischer wird. Das brauchst du für diesen Kurs: Heels, eine Flasche Wasser, ein Handtuch, Knieschoner In diesem Workshop teilen sich jeweils 2 Teilnehmer eine Pole.",Pole and Move Heidelberg,"Ticket für So. 28.04.2024, 11:00 - 12:30",Polesport,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/mI91ydw,11:00 - 12:30
,"Du liebst Exotik Pole und lässt auch gerne mal deine sexy Seite raus? Dann ist dieser Workshop wie für dich geschaffen! Dan wird dir in diesem Workshop eine seiner charakteristischen Choreo’s zeigen und beibringen. Außerdem gibt er dir hilfreiche Tipps, wie deine Choreo noch schöner wird. Das brauchst du für diesen Kurs: Heels, eine Flasche Wasser, ein Handtuch, Knieschoner In diesem Workshop teilen sich jeweils 2 Teilnehmer eine Pole.",Pole and Move Heidelberg,"Ticket für So. 28.04.2024, 13:00 - 14:30",Polesport,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/Ngcpd4l,13:00 - 14:30
,"In diesem Workshop präsentiert Dir Dan seine einzigartigen und originellen Lieblings Poledance Variationen und Kombinationen. Ihr werdet mit den speziellen Kombis auch gemeinsam neue Pole Figuren erarbeiten, die aus unterschiedlichen Schwierigkeitsgraden bestehen.  Erlebe mit Dan einen unvergesslichen Workshop mit viel Witz und Charme. Dieser Kurs ist für Fortgeschritten Teilnehmer sollten idealerweise Aerial Inverts, Shoulder Mount, Superman und den Extended Butterfly schon können. In diesem Kurs teilen sich jeweils 2 Teilnehmer eine Pole.",Pole and Move Heidelberg,"Ticket für So. 28.04.2024, 15:00 - 16:30",Polesport,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/ij8VZCH,15:00 - 16:30
,"Egal ob euer Booty groß oder klein ist, er wird geshaked! Dafür sorgt Karina, versprochen. Ihr lernt die Basic Twerk und Booty Shake Schritte, lernt, wie man die Hüften kreist und anschließend eine Choreo. Also bringt eine lockere Shorts oder Leggings, genug Wasser und Knieschoner mit und lasst uns tanzen.  Teilnahmevoraussetzungen: Absolut keine! Kostenfreie Stornierung bis max. 7 Tage vor Beginn des Workshops.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/YiU_KF8,12:00 - 13:30
,"Burlesque meets Pole Art Burlesque ist eine Form des Unterhaltungstheaters, bei dem Tanz, Gesang, Show und Striptease im Mittelpunkt stehen - charmant und sexy, mit einem Augenzwinkern, aber nie komplett nackt. Die Ursprünge reichen bis in die 2. Hälfte des 19. Jahrhunderts zurück. Ihre Glanzzeit erlebt die Burlesque in den 1920er, 30er und 40er Jahren.  In diesem Workshop erlernst du eine hinreißende Choreografie mit und an der Pole kombiniert mit Tanzelementen aus dem Burlesque. Vorerfahrungen: Keine. Jede/r ist hier herzlich willkommen!",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/Vnofur2,14:00 - 15:30
,"Flirty Double Silk - mit Amrei & Melissa In diesem schönen Workshop werden Amrei & Melissa euch die Kunst des Fliegens näher bringen. Tolle Figuren, beeindruckende Transitions kombiniert zu Combos und Performances. All das erlernst du hier. Level conditions: Ob Einsteiger oder Fortgeschritten: Jedes Level ist herzlich willkommen. Bitte bringe eine enge lange Hose mit (z.B. Leggins) und ein langärmliges Oberteil.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Aerial Akrobatik,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/wFn4PaN,14:00 - 15:30
,"Heels Strip'n'Floor am 14.02. ist Valentinstag - die perfekte Gelegenheit deinem Schatz eine kleine große Überraschung zu schenken oder? Dann bist du hier genau richtig. In diesem Workshop erlernst du die sinnliche Kunst des tänzerischem Ausziehens kombiniert mit Floorwork Elementen zu einer Performance für dein Wohn- oder Schlafzimmer. Leg Waves, Shoulder Rolls & Fummeln sitzen noch nicht so ganz? Kein Problem. Wir beginnen mit den wichtigsten Techniken, um sie anschließend optimal einsetzen zu können. Vorkenntnisse: Keine! Jedes Level ist herzlich willkommen. Bring gern deine Heels mit, ist natürlich kein Muss.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Aerial Akrobatik,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/6ZllXAZ,16:00 - 17:30
,"Lap Dance - Kurssprache: Englisch Erlerne eine hinreißende Choreografie, die du auf dem Schoß deines/r Partners/in vollführst. Wir erlernen außerdem sexy und elegante Bewegungen um den Stuhl bzw. Partner herum. Du brauchst: lange bequeme Kleidung und Socken Kommt zu zweit oder allein. Level conditions: Keine Vorkenntnisse nötig! Eine kostenfreie Stornierung ist bis max. 7 tage vor Beginn des Workshops möglich.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Aerial Akrobatik,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/7blW22y,18:00 - 19:30
,"Sweet Low Flow Pole In diesem Workshop lernst du verschiedene Spins, Hold-Poses sowie schöne Figuren und kombinierst diese Elemente zu einer sexy Choreo am Boden und an der Pole. Voraussetzungen: Sicheres Sitzen und Klettern an der Pole. Eine kostenfreie Stornierung ist bis max. 7 Tage vor Beginn des Workshops möglich.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/v4tYN09,19:30 - 21:00
,"Bei dieser Form des Tanzes geht es um Beziehungen - zu deinem Körper, zu der Musik und, wenn du magst, auch zu deinem Inneren. Diese Beziehungen bilden eine wunderbare und nützliche Grundlage für alle Tanzarten. Um sie zu erarbeiten, werden fließende Bewegungen genutzt, die oft vom Ballett, Modern Dance oder auch Jazz inspiriert sind. Doch auch Einflüsse vom Hip Hop oder anderen Tanzarten finden ihren Platz. Kurz um:  Der Fantasie sind keine Grenzen gesetzt. Dieser Workshop ist wirklich für jede/n geeignet und eine schöne Möglichkeit, mit dieser Tanzart in Berührung zu kommen. Ganz egal, ob du schonmal getanzt hast, dein Körper eigentlich an einer Pole oder in einem Hoop seinen Platz findet oder du bereits Vorerfahrungen hast.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Poledance,"Samstag, 9. März 2024",https://www.eversports.de/e/workshop/KWx3LyO,16:00 - 18:00
,"Wir freuen uns sehr, dass @polenick zu uns nach Bremen kommt! In diesem Workshop für Beginner geht es um: Recent Faves - Nicks Recent favorite pole moves and combos! Nick unpacks all his beautiful recent tricks and transitions you might have seen on instagram as well. Level Conditions:Beginner - Climb, Sits, Basic Static Spins, Invert V (keine Sorge, dein Invert muss noch nicht perfekt sein!) Eine kostenfreie Stornierung ist bis max. 14 Tage vor Beginn des Workshops möglich.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/WRl24o5,15:30 - 17:00
,"Wir freuen uns sehr, dass @polenick zu uns nach Bremen kommt! In diesem Workshop für Level Intermediate geht es um: Regrips and flips in combos. ""Fonji was yesterday hun! I teach you way more interesting Regrips and Flips. Get your balls done! "" Level Conditions:  ﻿Intermediate - Leghangs, Aerial Invert V, Butterfly Eine kostenfreie Stornierung ist bis max. 14 Tage vor Beginn des Workshops möglich.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/wrZkEQ3,17:15 - 18:45
,"Entdeckt im Februar die Magie der Liebe mit unseren 5 sinnlichen Workshops! Egal ob alleine oder zu zweit - bei uns ist Spaß garantiert! Bucht jetzt alle 5 Workshops und sichert euch einen exklusiven Rabatt! Liebe liegt in der Luft - verliebt euch in neue Erfahrungen! Alle Double Workshops können in allen Konstellationen getanzt werden, egal ob Mann-Mann, Frau-Frau oder Frau-Mann. CHAIRDANCE, Freitag, 09.02., 17.15 - 18.45 Uhr mit Claudi (1 Termin) CHOREO DANCE, Dienstag, 13.02., 17.15 - 18.45 Uhr mit Yannis (1 Termin) DOUBLE HOOP, Mittwoch, 14.02., 17.30 - 19.00 Uhr mit Claudi (1 Termin) DOUBLE POLE, Sonntag, 25.02., 11.00 - 12.30 Uhr mit Claudi und Dalina (1 Termin) LOVELY EXOTIC, Dienstag, 27.02., 18.30 - 20.00 Uhr mit Claudi (1 Termin) ____________________________________________________________________________ CHAIRDANCE (ab 18 Jahren) Entdecke die faszinierende Welt des Chairdance! In unserem Workshop erlebst du eine einzigartige Fusion aus Sinnlichkeit und Kraft. Lerne verführerische Bewegungen um und auf dem Stuhl - perfekt für Anfänger und Fortgeschrittene. Vielleicht möchtest du ja deinen Schatz mit einem sinnlichen Tanz verzaubern? Entdecke, dass Stühle mehr können, als nur zum Sitzen da zu sein. Sei dabei und tanze in eine neue Dimension! _______________ CHOREO DANCE Entdecke die Magie des Tanzes im Choreo Dance Valentins Workshop! Tauche ein in sinnliche Bewegungen und kombiniere sie zu einem atemberaubenden Tanz. Staune darüber, was dein Körper alles kann. Verleihe diesem Valentinstag eine besondere Note – sei dabei und erlebe die Faszination der Choreographie! _________________ DOUBLE HOOP Tauche ein in die Welt der Liebe und Eleganz! Erlebe gemeinsam mit deinem (Hoop)Partner den Valentins Double Hoop Workshop – ein zauberhaftes Abenteuer im Aerial Hoop. Entdeckt zusammen die Schönheit akrobatischer Kunst und lasst euch von einer fesselnden Double Hoop Choreografie verzaubern. Überrascht euch selbst, was ihr gemeinsam auf den Hoops kreieren könnt. Liebe, Leidenschaft und atemberaubende Moves – ein unvergessliches Erlebnis für euch als (Hoop)Paar. Sichert euch jetzt eure Plätze und taucht ein in die Welt der schwebenden Emotionen! _________________ DOUBLE POLE Entdecke die Magie des Valentins Double Pole Workshops! Tauche ein in die Welt eleganter und kraftvoller Pole-Tricks zu zweit. Schnapp dir deinen Partner oder deine Partnerin und lernt gemeinsam, wie ihr zusammen in schwindelerregende Höhen aufsteigen könnt. Gemeinsam werdet ihr am Ende des Workshops eine bezaubernde Choreografie an der Pole präsentieren. Erlebt unvergessliche Momente voller Spaß, Liebe und künstlerischem Ausdruck – der perfekte Weg, eure Verbindung zu feiern. Seid bereit, gemeinsam zu fliegen! ___________________________ LOVELY EXOTIC (ab 18 Jahren) Tauche ein in die verführerische Welt von LOVELY EXOTIC! Auf die Heels, fertig, los! Erlebe Sinnlichkeit, Exotik und Magie, während wir elegant und anmutig auf High Heels um die Pole tanzen. Leihschuhe vor Ort machen dieses Erlebnis noch zugänglicher. Lass dich von unserer einzigartigen Atmosphäre verzaubern – entfessele die Eleganz in dir!",Seemannsbraut Poledance,"Chairdance, 09.02.2024, 17.15 - 18.45 Uhr",Poledance,"Beginnt am Freitag, 9. Februar 2024",https://www.eversports.de/e/workshop/tjSmCEx,"Ochsenweg 27-29, 24941 Flensburg"
,Favorite Tricks and Combos : 90 min Hier zeige ich euch einige meiner Lieblingstricks und Kombinationen sowohl an der Static als auch an der Spinning Pole. Keine Angst es sind nicht nur die schwierigsten Tricks oder Kombis die toll aussehen :-) Ich werde das Level an euch anpassen oder auch auf Wünsche eingehen:-),Seemannsbraut Poledance,"Ochsenweg 27-29, 24941 Flensburg",Poledance,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/mQPzgO-,18:00 - 19:30
,"Am Samstag den 02.03.2024 dürfen wir Janine alias @bou_boulette erneut bei uns als Gast willkomenn heißen. Sie wird an diesem Tag zwei Workshops anbieten, beide zum Thema:MY FAVORITE TRICKS AND COMBOS ON STATIC In diesem Workshop liegt der Fokus auf meinen liebsten aktuellen Tricks, aber auch auf meinen 'Klassikern'. Was macht mehr Spaß als diese endlos mit Spins, Climbs, Drops oder dynamic Movements zu kombinieren, ohne dabei den Boden zu berühren? 14:00 bis 15:30 Uhr --> Beginner 16:00 bis 17:30 Uhr --> Fortgeschrittene Preise: 1 Kurs: 65€ 2 Kurse: 120€ Stornierungen sind online über Eversports bis zu 1 Woche vor Workshopbeginn möglich.",POLEside,"Ticket für Sa. 02.03.2024, 16:00 - 17:30",Poledance,"Beginnt am Samstag, 2. März 2024",https://www.eversports.de/e/workshop/llCPKoMLh,"Weststraße 1, 74193 Schwaigern"
