Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"Pole Strap Beginner Workshop Tauche ein in die Welt des Pole Strap! Unser Workshop für Anfänger bietet eine einzigartige Fusion aus Kraft und Eleganz. Wir zeigen die hier untersciedliche Figuren und Kombinationen die zusammen mit dem Pole Strap gemacht werden Vorraussetzungen: ca. 8 Wochen Pole Training, sodass die Pole Basics bekannt sind.",Pole Faction - Rhein-Neckar,"Ticket für Sa. 10.02.2024, 12:30 - 14:00",Polesport,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/ykldhbJ,12:30 - 14:00
,"Hast du Interesse daran, deine Sinnlichkeit und dein Selbstvertrauen auf spielerische Weise zu entdecken? Dann laden wir dich herzlich zu unserem ""Chair Dance Workshop"" ein! In diesem Workshop wirst du die Grundlagen des Chair Dance erlernen und erfahren, wie du dich elegant und sinnlich zur Musik bewegen kannst. Schritt für Schritt führen wir dich durch eine choreografierte Sequenz, die verschiedene Bewegungen, Drehungen und Posen am Stuhl umfasst. Jeder ist in diesem Kurs willkommen, unabhängig vom Fitnessniveau oder Tanzkenntnissen.",Pole Faction - Rhein-Neckar,"Ticket für Sa. 17.02.2024, 15:00 - 16:15",Choreographie,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/PETMN6i,15:00 - 16:15
,"13:00 - 14:15 Uhr: BASICS HEELS TECHNIK Bereitet euch vor auf einen Workshop voller Eleganz und Style – ""BASICS HEELS TECHNIK""! Erlernt coole, dynamische Tricks und kombiniert sie zu einer kleinen, fließenden Choreografie. Dabei fokussieren wir uns auf Technik und Fluss, um saubere und wunderschöne Linien beizubehalten. Dieser Workshop ist eure Chance, euch in der Welt der High Heels zu entfalten und dabei Stil und Technik zu perfektionieren! 14:30 - 15:45 Uhr: SIGNATURE SPINS In diesem Kurs gibt es Einblicke in einige von BendyGios liebsten Spins und Spinkombinationen, inklusive einiger einzigartiger Tricks. Spinning war ihre erste Liebe, und nach diesem Workshop werdet auch ihr es auch lieben! Erlangt die richtige Technik, um schwindelfrei zu bleiben und die Kontrolle im Drehmodus zu behalten. Außerdem arbeiten wir an sanften Übergängen und wunderschönen Linien, um eine beeindruckende Combo zu formen. Lasst uns gemeinsam in die Welt der Spins eintauchen und zusammen tanzen!",Pole Faction - Rhein-Neckar,"SIGNATURE SPINS Ticket für Sa. 16.03.2024, 14:30 - 15:45",Poledance,"Beginnt am Samstag, 16. März 2024",https://www.eversports.de/e/workshop/VtQCbbh,"Heddesheimer Straße 39, 69493 Hirschberg an der Bergstraße"
,"In diesem Workshop konzentrieren wir uns auf alle Bereiche, die für einen tiefen Backbend wichtig sind. Der Rücken wird mobilisiert, gekräftigt und beweglicher gemacht. Wir arbeiten an der Stabilität und stärken den oberen, mittleren, sowie unteren Rücken und die Halswirbelsäule. Die Schulter- und Hüftöffnung wird ebenfalls aktiv gestärkt und vertieft. Es wird zu jeder Übung verschiedene Varianten geben, somit ist der Kurs für alle Level geeignet.",Polearize,Externe/r Teilnehmer/in,Stretching,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/1m_jLPa,16:00 - 17:30
,"Im zweiten Teil des Workshops vollenden wir die im Oktober 2023 gelernt Hoop-Choreografie zu „Curiosity“ von Bryce Savage. Für die, die den ersten Teil verpasst haben, gibt es die Möglichkeit in der Mitte der Choreografie anzufangen. Die Hoops hängen wieder bodennah um Körper, Ring und Boden voll auszunutzen. Die Figuren werden mit eleganten Bewegungen zusammengefügt und geben dir die Möglichkeit neu kreativ zu werden. Der Workshop ist für Anfänger und Fortgeschrittene geeignet. Es hilft, wenn du schonmal eine Choreo getanzt hast. Wichtig: wir werden den ersten Teil nicht detailliert durchgehen. Nutzt zuvor die freien Trainingsstunden um die Choreografie nochmal aufzufrischen! Was benötige ich?",Polearize,Externe/r Teilnehmer/in,Aerial Hoop,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/5N9aoto,11:30 - 13:00
,"Be my Valentine 💝 - Sexy Chairdance Workshop 🔥 Bei diesem Workshop ist jede Bewegung eine Liebeserklärung an dich selbst (oder an eine Person deiner Wahl)😏 Wir lernen eine sexy Chair Choreographie auf Heels, die Herzen schneller schlagen lässt. Erlebe eine Mischung aus feurigen Bewegungen, sinnlichem Ausdruck und einer großen Portion Spaß. Gemeinsam gehen wir jede Bewegung Schritt für Schritt durch, sodass alle sie nachvollziehen können. Deswegen ist der Workshop für alle Level geeignet - keine Tanzvorkenntnisse erforderlich😍 Erfahrung auf Heels sind von Vorteil aber kein Muss👠 Bitte mitbringen: Heels und Knieschoner❗️ Der Workshop richtet sich an alle Personen, die Lust auf Chairdance haben, unabhängig ihres Geschlechts, ihrer sexuellen Identität oder ihrer Ethnizität. Alle sind willkommen und herzlich eingeladen 👀",Polearize,Externe/r Teilnehmer/in,Chairdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/7QwFsx3,13:30 - 15:00
,"Wir tauschen den Glaspantoffel gegen ein Paar Pleaser und tanzen eine sexy Pole Choreo mit vielen Bodenelementen. Wir konzentrieren uns auf die Kunst des Teasens und legen auch Kleidungsstücke ab. Bringt also am besten eine lockere Bluse/Hemd zum Aufknöpfen mit. Level: All Levels - Sichere Schulterrollen helfen dir, den Workshop voll auskosten zu können Early Bird Preis bis 30.11.2023: 55,00 € Regulärer Preis: 60,00 €",Nordpole,"Mendelssohnstraße 15B, 22761 Hamburg",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/eNLYiTi,15:00 - 16:15
,"Hair Flicks, Heels Clacks, Crazy Legs & Booty Popping! Wir spielen mit verschiedenen Kombos, wie man sie im Stripclub zu sehen bekommt. Am Ende habt ihr dann noch die Möglichkeit, das Erlernte in einem Freestyle zu variieren. Bring deine höchsten Heels, dein knappstes Höschen und Kneepads mit. All level. Ein bisschen Floorwork & Heels Erfahrung wie z.B. Schulterrollen sind von Vorteil. Early Bird Preis bis 30.11.23: 55,00 € Regulärer Preis: 60,00 €",Nordpole,"Mendelssohnstraße 15B, 22761 Hamburg",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/kP5QagX,16:30 - 17:45
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/bmZxua4,17:00 - 18:30
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/qcRMhzd,18:45 - 20:15
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/Zj0NETg,15:30 - 17:00
," Special Valentinstag Edition Du wolltest Dich schon immer mal wie eine sexy Diva fühlen und dich neu entdecken? Dann lass dich auf ein Abenteuer der besonderen Art ein ! Der Lap Dance, auch Schoßtanz genannt, ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet und den Partner oder Partnerin mit in die Performance integriert.Lass Dich auf ein Erlebnis der besonderen Art ein. Nicht nur während des Kurses wirst Du viel Spaß haben, sondern diesen auch mit nach Hause nehmen ;-) Als betanzendes Objekt der Begierde darfst du gerne deinen Partner mitbringen. Ansonsten auch gerne deine beste Freundin.  ﻿Es gibt keinen Dresscode – Du kannst entweder in bequemer Kleidung oder verführerischem Outfit (in dem du dich gut bewegen kannst) kommen. Es kann Barfuß oder in High Heels getanzt werden. In diesen Workshops ist Sekt inklusive!",Glow Sports Club,"Industriepark 201, 78244 Gottmadingen",Tanzen,"Freitag, 9. Februar 2024",https://www.eversports.de/e/workshop/n1eG1oH,20:15 - 21:45
,"10.30-12.00 Uhr Floorwork: Packt eure Knieschoner ein und freut euch auf eine sinnliche Floorworkchoreo. Jannah legt heute Wert auf sexy Posen, weiche Bewegungen und eine flirtyAttitudee. Wie halte ich meinen Kopf um dominant und sexy zu wirken uns was machen meine Fingerspitzen, wenn ich mein Bein befummel? Wir zeigen euch die Technik und ihr entscheidet, welche Bewegung am besten zu euch passt. Bringe gerne eure High Heels mit :). 12.15-13.45 Uhr Pole Dance: Flirtmodus on! Du hast Lust darauf dich sexy an der Pole bewegen zu können? Heute dreht sich alles um Bodywaves, Hairsplashes und Fummeleien. Jannah zeigt euch in einer Poleflowchoreo die verschiedenen Arten zu Teasen und wir packen die dirty Moves aus. Die Choreo ist langsam und Beginnergeeignet. Wenn ihr möchtet, könnt ihr gerne auf Heels tanzen. Bitte bringt eure Knieschoner mit! 14.00-15.30 Chairdance: Weil sitzen auch ultra sexy sein kann. Jannah zeigt euch in einer Choreo verschiedene Posen und „Teasereien“. Mit gekonnten Berührungen setzen wir unsere Körperformen sinnlich in Szene. Warum wir manchmal nicht in den Spiegel schauen sollten und welche Posen ziehen immer? So viel steht fest: es wird lustig und das ist auch gut so. Lachen ist sexy. Bringt gerne Knieschoner und High Heels mit.",körpernah,nur POLE DANCE am 9.3.24,Floorwork,"Beginnt am Samstag, 9. März 2024",https://www.eversports.de/e/workshop/MfhCem5,"Ahsener Straße 130, 45711 Datteln"
,"""Julias Static Transitions"" ist ein Workshop, der sich ideal für Fortgeschrittene ab Level 3 eignet. Hier lernst du, verschiedene Tricks an der Static Pole nahtlos zu kombinieren. Voraussetzung dafür ist eine sichere Beherrschung von Inside/Outside Leghang und Crucifix. Perfekt, um deine Pole-Dance-Fähigkeiten auf das nächste Level zu bringen!",Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/4v8G7Xw,13:15 - 14:15
,Entdecke die Welt des Handstands! Unser Workshop bietet Übungen und Variationen für Handstände an Wand und Pole. Für alle Levels geeignet.,Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/Gc0_BuG,13:15 - 14:15
,"Feiert einen besonderen Valentinstag mit unserem ""Valentines Acro Yoga"" Workshop! Erlebt gemeinsam mit deinem Partner oder einer Freundin Partner-Yoga Hebefiguren, die speziell für Anfänger geeignet sind. Am Ende habt ihr Zeit für Bilder und Videos, und stoßt mit Sekt auf eure gemeinsamen Erfolge an. Die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Yoga,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/BItjT7x,17:45 - 18:45
,"Erlebe einen einzigartigen Valentinstag mit unserem ""Valentines Poledouble"" Workshop! Entdeckt gemeinsam an der Pole wunderschöne und einfache Partnerfiguren. Zum Abschluss habt ihr noch Zeit für Bilder/Videos und mit Sekt auf euch anzustoßen. Die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Poledance,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/7N6VOLN,19:00 - 20:00
,"Entdeckt Sinnlichkeit und Spaß mit unserem ""Valentines Chair Lapdance"" Workshop – perfekt für einen besonderen Valentinstag mit deiner Freundin. Lernt eine verführerische Choreografie mit dem Stuhl und genießt dabei Sekt zum Anstoßen. Dieser Workshop ist nur für Frauen, und die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Poledance,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/fIWcXIY,20:15 - 21:15
,"Tauche ein in die Welt der Flips und Sprünge an der Pole! Dieser Workshop richtet sich an Polerinas ab Level 3, die sicher im Outside Leghang und Crucifix sind. Sei dabei und erlebe neue Moves!",Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/aaXFGLh,13:15 - 14:15
,"In diesem Workshop verbinden wir einen klassischen Lap Dance mit der Kunst des sinnlichen Ausziehens- Du wolltest immer schon einmal wissen wie man sich kunstvoll entblättert und den Gegenüber völlig um den Verstand bringt? Dann bist du in diesem Workshop genau richtig!  - NICHT NUR um einen Partner zu überraschen - Lap Dance ist wohl die intimste Form des Tease Dances und kostet dich im ersten Moment vielleicht eine große Portion Mut. Eine körperliche (und seelische) Offenbarung, in der nur du bestimmst wie viel - und vor allem was - du der Person auf dem Stuhl von dir preis gibst. Dabei behältst du immer die Kontrolle und kannst entscheiden wie du dich präsentieren möchtest und welche Geschichte du erzählen willst.  Lerne in diesem Workshops die Kunst der Verführung und entdecke deine Sinnlichkeit völlig neu. Dieser Kurs bietet dir einen Safe Space dich in dieser Form des Tease Tanzes, der seine Ursprünge im Striptease hat, auszuprobieren und vielleicht eine ganz neue Leidenschaft zu entdecken- vor allem aber eine große Portion Selbstbewusstsein und Selbstbestimmtheit zu gewinnen.  Wir tanzen im Kurs zu zweit abwechselnd zusammen um die Choreographie aneinander zu üben. Bitte achte besonders auf deine Hygiene und darauf dass du nur gesund zum Kurs erscheinst.  Bitte bring ein Hemd oder eine Bluse, einen Rock, ein extra BH und einen extra Slip mit.  Für diesen Workshop brauchst du KEINE VORERFAHRUNG!",Soultide,"Süderstraße 159A, 20537 Hamburg",Lapdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/Q5aPZDK,16:15 - 18:15
,"Für alle, die nicht genug von Lap Dance bekommen können und bereit sind, sich einer anspruchsvollen Choreografie mit neuen, akrobatischen Tricks und einer nicht ganz so unschuldigen Energie zu stellen. In diesem Kurs steht vor allem eines im Mittelpunkt: Leidenschaft! Teilnahmevoraussetzungen: Um teilzunehmen, solltest du bereits ein bisschen Lap Dance Erfahrung mitbringen oder die Intermediate-Stufe im Pole Dance erreicht haben. Wir ermutigen dich gerne, sexy Kostüme, verführerische Kleidung und Heels mitzubringen, wenn du dies wünschst. ",Soultide,"Süderstraße 159A, 20537 Hamburg",Lapdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/I9MFy2z,18:30 - 20:30
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/2z_srY0,15:00 - 16:30
